uid;addressAdminUnitL1;addressAdminUnitL2;district;addressPostName;addressThoroughfareType;addressThoroughfare;addressLocatorDesignator
{9D609DBA-C07E-4DAE-BF11-5BD8DC3B044C};Україна;місто Київ;Голосіївський;Київ;вулиця;Солов'їна;31
{D335368A-41D5-4D18-B57E-A197E4125079};Україна;місто Київ;Голосіївський;Київ;вулиця;Солов'їна;57
{2D2DBF81-6DAF-458D-91EF-C7087632FD62};Україна;місто Київ;Голосіївський;Київ;вулиця;Солов'їна;13
{75E162CA-9753-4D53-8E71-5E3337D95C70};Україна;місто Київ;Голосіївський;Київ;вулиця;Солов'їна;8-А
{7B9AA581-D35F-4DCB-9B8B-D3083FA06B6A};Україна;місто Київ;Голосіївський;Київ;вулиця;Солов'їна;32
{59FB4A1B-A347-4012-A3EC-FA7EFABF3518};Україна;місто Київ;Голосіївський;Київ;вулиця;Солов'їна;31-А
{8BCE291D-541B-4A27-BC74-889AE729A3F4};Україна;місто Київ;Голосіївський;Київ;вулиця;Солов'їна;50
{0E0D401E-AEF2-447A-AE8F-3234407C60A6};Україна;місто Київ;Голосіївський;Київ;вулиця;Солов'їна;13-А
{62D9F8F5-6194-40FC-A3E9-8036CC2A4DA8};Україна;місто Київ;Голосіївський;Київ;вулиця;Солов'їна;29
{AFB26D98-E292-4E4F-92B0-540B9C687EB0};Україна;місто Київ;Голосіївський;Київ;вулиця;Солов'їна;40
{B7483D03-71BF-40DE-A783-7404CDCCAC43};Україна;місто Київ;Голосіївський;Київ;вулиця;Солов'їна;6
{C4CA8511-F7EF-4FB9-874B-2543D3CA78B0};Україна;місто Київ;Голосіївський;Київ;вулиця;Солов'їна;39
{DA7BD013-50F2-4245-BF3E-FB736C0FFD22};Україна;місто Київ;Голосіївський;Київ;вулиця;Солов'їна;44
{B7C3A099-94F3-4BEE-A61A-1CDDE47868FE};Україна;місто Київ;Голосіївський;Київ;вулиця;Солов'їна;55
{0BAC0883-9B94-4CB7-96B8-263A9EB65860};Україна;місто Київ;Голосіївський;Київ;вулиця;Солов'їна;10
{4B084E03-787D-4CE0-8905-4F98D30DD296};Україна;місто Київ;Голосіївський;Київ;вулиця;Солов'їна;28
{EEF3DAF3-A24C-4007-8B86-A9ACD5609905};Україна;місто Київ;Голосіївський;Київ;вулиця;Солов'їна;4
{95F5CC68-50CA-4945-9DFB-4A30A257A9D7};Україна;місто Київ;Голосіївський;Київ;вулиця;Солов'їна;34
{61EA4AE3-4C72-4929-AC0C-67A55FCDD811};Україна;місто Київ;Голосіївський;Київ;вулиця;Солов'їна;48
{EFDBAA36-7889-4656-A59D-07F52345418A};Україна;місто Київ;Голосіївський;Київ;вулиця;Солов'їна;9-А
{CF1C1835-30C1-4C76-8C78-894C4F71AA9C};Україна;місто Київ;Голосіївський;Київ;вулиця;Солов'їна;2
{BC5D8625-5F0A-42BC-B2DE-587F60819006};Україна;місто Київ;Голосіївський;Київ;вулиця;Солов'їна;30-А
{4C40F685-4068-4738-B46D-FD40E9F9C750};Україна;місто Київ;Голосіївський;Київ;вулиця;Солов'їна;19
{5C05B902-CC2F-4509-AB92-C3AEC3D06B97};Україна;місто Київ;Голосіївський;Київ;вулиця;Солов'їна;9
{04D956E8-B9C5-4ADD-9971-0DFD5C8A3F2B};Україна;місто Київ;Голосіївський;Київ;вулиця;Солов'їна;40-А
{2DFF322E-97CD-47BD-AE9E-011899BC9C27};Україна;місто Київ;Голосіївський;Київ;вулиця;Солов'їна;5
{C6F385E2-92D1-47E1-8097-698E5A2CFCB9};Україна;місто Київ;Голосіївський;Київ;вулиця;Солов'їна;11-А
{4C08ABC6-AB9B-4BA2-9FA3-B0D9E73DD396};Україна;місто Київ;Голосіївський;Київ;вулиця;Солов'їна;37
{986A633A-EB9E-4EB8-9067-53E92A0F7423};Україна;місто Київ;Голосіївський;Київ;вулиця;Солов'їна;33
{74FA0301-4142-4492-B315-489FF2CD463B};Україна;місто Київ;Голосіївський;Київ;вулиця;Солов'їна;35-А
{EA395797-7A7F-4ECE-B169-78E0605036AD};Україна;місто Київ;Голосіївський;Київ;вулиця;Солов'їна;49
{06337A49-201C-4A62-BD32-4F0F8A5853A3};Україна;місто Київ;Голосіївський;Київ;вулиця;Солов'їна;3
{C7B049E6-508E-4ED3-81E2-CA4E35548067};Україна;місто Київ;Голосіївський;Київ;вулиця;Солов'їна;42
{C9934233-90D5-4FE6-AF50-11CF57D1831C};Україна;місто Київ;Голосіївський;Київ;вулиця;Солов'їна;8
{FC295560-C049-4BEB-A5FC-E3B5A7135C8D};Україна;місто Київ;Голосіївський;Київ;вулиця;Солов'їна;53
{2BAA97A4-0D0B-4901-9A37-DB535568541B};Україна;місто Київ;Голосіївський;Київ;вулиця;Солов'їна;46
{9AD5C12F-90F2-4B79-9E21-16F52506B4AB};Україна;місто Київ;Голосіївський;Київ;вулиця;Солов'їна;51
{FAE7A3C2-52F3-4A57-B0CF-232C823F5D93};Україна;місто Київ;Голосіївський;Київ;вулиця;Солов'їна;14
{8939BB06-36BE-44B3-BACF-B37E828435D0};Україна;місто Київ;Голосіївський;Київ;вулиця;Солов'їна;41
{95D88DC2-86FF-492E-94D9-1CEA10C529EF};Україна;місто Київ;Голосіївський;Київ;вулиця;Солов'їна;47
{A72385FB-D7A2-4D84-A4A7-3311F41E3814};Україна;місто Київ;Голосіївський;Київ;вулиця;Солов'їна;59
{9CD17283-C585-4076-9541-A2B935898F84};Україна;місто Київ;Голосіївський;Київ;вулиця;Солов'їна;30
{AD3FAD19-E736-4B6C-89AE-7608D9057062};Україна;місто Київ;Голосіївський;Київ;вулиця;Солов'їна;7
{B0FD04DA-D06E-404B-9178-C0953F605367};Україна;місто Київ;Голосіївський;Київ;вулиця;Солов'їна;43-А
{420507FA-A1AD-452B-B72D-31D861C9C947};Україна;місто Київ;Оболонський;Київ;вулиця;Сокальська;4
{C7505C2B-B111-4895-9F15-31FC5B5F885D};Україна;місто Київ;Оболонський;Київ;вулиця;Сокальська;6
{F4C2E0DE-C355-4850-A95D-9E3A685DEAF8};Україна;місто Київ;Солом'янський;Київ;вулиця;Совська;8
{0D8FCAA9-3727-462F-A294-B76B90DEFC7A};Україна;місто Київ;Солом'янський;Київ;вулиця;Совська;25
{E588C5CD-E991-4388-A7BB-1E17EE21939B};Україна;місто Київ;Солом'янський;Київ;вулиця;Совська;24
{E7A9F0AB-C4ED-460B-AEFF-E6E6B3201D13};Україна;місто Київ;Солом'янський;Київ;вулиця;Совська;11
{98BF1307-C523-411D-8FD6-7AABD88F5EB4};Україна;місто Київ;Солом'янський;Київ;вулиця;Совська;2
{66B504C2-0562-4D4D-91BD-C9D93662E513};Україна;місто Київ;Солом'янський;Київ;вулиця;Совська;10
{F000D547-737C-458D-8E05-2038FBDE17A2};Україна;місто Київ;Солом'янський;Київ;вулиця;Совська;5
{4A9244C1-1BE7-4B51-B173-21F5E66D43D8};Україна;місто Київ;Солом'янський;Київ;вулиця;Совська;6
{BB23BC20-31FD-42DC-918C-6D19E13928A6};Україна;місто Київ;Солом'янський;Київ;вулиця;Совська;23
{5AB5B411-0954-4A89-9DAF-0A181EDCF3ED};Україна;місто Київ;Солом'янський;Київ;вулиця;Совська;12
{965AA374-A76B-4EF9-BC83-234D0F2CE72F};Україна;місто Київ;Солом'янський;Київ;вулиця;Совська;15
{53877A8B-819E-4999-BF79-22ECA0376D71};Україна;місто Київ;Солом'янський;Київ;вулиця;Совська;31
{53F3D4A0-FB89-46B7-9CF8-B882396BFEEF};Україна;місто Київ;Солом'янський;Київ;вулиця;Совська;13
{7F857930-5AD9-437F-BD96-8DA0AE3C6BBC};Україна;місто Київ;Солом'янський;Київ;вулиця;Совська;2-А
{4013E565-A26C-4315-B385-D8AE6D2783A8};Україна;місто Київ;Солом'янський;Київ;вулиця;Совська;33
{6556A7E9-1A11-4CD3-B9B1-9BEEEFD95B29};Україна;місто Київ;Солом'янський;Київ;вулиця;Совська;32
{C9158744-C425-4F5A-A751-A37495CB9E3B};Україна;місто Київ;Солом'янський;Київ;вулиця;Совська;20
{CC2F3659-B478-49E1-ADE6-CD783E7FD365};Україна;місто Київ;Солом'янський;Київ;вулиця;Совська;4
{95535FC9-C64C-4DC6-8191-2ACBF7EF3CBB};Україна;місто Київ;Солом'янський;Київ;вулиця;Совська;9
{5C885DF2-7E3E-4B4D-AE73-1FE076C1AC16};Україна;місто Київ;Солом'янський;Київ;вулиця;Совська;23
{35DA2174-7B1D-42A2-930E-5B4152A0E3A9};Україна;місто Київ;Солом'янський;Київ;вулиця;Совська;18
{A5866D7A-2450-49E0-816F-95C1EFF18309};Україна;місто Київ;Солом'янський;Київ;вулиця;Совська;21
{3807D11C-96A7-49BB-AB65-AF024ED5639C};Україна;місто Київ;Солом'янський;Київ;вулиця;Совська;22
{EC794D33-D7D5-4E65-878B-77FF7A9DE5A5};Україна;місто Київ;Солом'янський;Київ;вулиця;Совська;14
{6FCC4900-D555-4FD5-8E5C-AAE86948D8B3};Україна;місто Київ;Солом'янський;Київ;вулиця;Совська;29
{CCA6B77F-CC8E-41C7-A81E-C94F2B3332C4};Україна;місто Київ;Солом'янський;Київ;вулиця;Совська;42
{69E0E5BE-9A91-42A9-BD11-69B96AAD840A};Україна;місто Київ;Солом'янський;Київ;вулиця;Совська;3
{485E83AF-FB6F-4FEA-AAB6-B503DBB76077};Україна;місто Київ;Солом'янський;Київ;вулиця;Совська;1/2
{6A8F9171-0F11-4536-AB67-01974FDF4859};Україна;місто Київ;Солом'янський;Київ;вулиця;Совська;2-Б
{94472643-A3C0-4686-815C-3079EA3007DB};Україна;місто Київ;Солом'янський;Київ;вулиця;Совська;19
{7D35E71B-026B-4711-9D4B-765CC5350275};Україна;місто Київ;Солом'янський;Київ;вулиця;Совська;30
{60A03EB0-59CD-4A9D-A521-D877F193B87E};Україна;місто Київ;Дніпровський;Київ;провулок;Сновський;2/6
{FEBF66F9-351C-4EA0-92ED-D0983924F7D5};Україна;місто Київ;Дніпровський;Київ;провулок;Сновський;6
{2DAFC4C9-44B7-494E-9D92-C2BB435F9377};Україна;місто Київ;Дніпровський;Київ;провулок;Сновський;10
{4538C5F9-78E4-4AF4-88A0-A39074F762A4};Україна;місто Київ;Дніпровський;Київ;провулок;Сновський;13/5
{BA6FEA75-9884-4ADF-89ED-680978B6C775};Україна;місто Київ;Дніпровський;Київ;провулок;Сновський;9
{268B7BA9-869F-4CFB-B637-D2171861EDDA};Україна;місто Київ;Дніпровський;Київ;провулок;Сновський;4
{24484227-D65F-4BE9-9470-766CDC731913};Україна;місто Київ;Дніпровський;Київ;провулок;Сновський;5
{0D20CE5D-DA5C-47A6-8C26-B1C2A1BBA1FE};Україна;місто Київ;Дніпровський;Київ;провулок;Сновський;12/3
{C4D692AE-2088-456B-803A-4F18A7C04D27};Україна;місто Київ;Дніпровський;Київ;провулок;Сновський;7
{2FCDBEC4-3B2B-48CF-A55E-43039662F77D};Україна;місто Київ;Дніпровський;Київ;провулок;Сновський;11
{105711F5-2C8F-496F-AB93-099F254DB33B};Україна;місто Київ;Дніпровський;Київ;провулок;Сновський;8
{62099719-A83F-4F9A-9435-BD818326DC6E};Україна;місто Київ;Дніпровський;Київ;провулок;Сновський;3
{5F144ECD-7741-4C3D-89F1-895F1B4AF220};Україна;місто Київ;Дніпровський;Київ;вулиця;Сновська;10/32
{09D7020F-DDFC-49FE-B2BC-2FE9E2E0A99A};Україна;місто Київ;Дніпровський;Київ;вулиця;Сновська;6
{2CD93B6D-49FA-4B28-A8A7-B8E5DECFC58F};Україна;місто Київ;Дніпровський;Київ;вулиця;Сновська;4
{1C002339-49FB-4D10-A537-ABDBCCC9F3EB};Україна;місто Київ;Дніпровський;Київ;вулиця;Сновська;8
